image_id,image_path,classes,organ,classes_clean,instruction
1159,1_Esophagus_fold_3_1159_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,Slide preparation from the Esophagus demonstrates Neoplastic and Connective_Soft_tissue and Inflammatory.
1160,1_Esophagus_fold_3_1160_img.png,Neoplastic;Connective_Soft_tissue,Esophagus,Neoplastic and Connective_Soft_tissue,The Esophagus biopsy is notable for Neoplastic and Connective_Soft_tissue.
1161,1_Esophagus_fold_3_1161_img.png,Neoplastic;Inflammatory,Esophagus,Neoplastic and Inflammatory,Mark the Esophagus areas where Neoplastic and Inflammatory is apparent.
1162,1_Esophagus_fold_3_1162_img.png,Neoplastic;Inflammatory,Esophagus,Neoplastic and Inflammatory,We see Neoplastic and Inflammatory in the Esophagus.
1163,1_Esophagus_fold_3_1163_img.png,Connective_Soft_tissue;Inflammatory,Esophagus,Connective_Soft_tissue and Inflammatory,This scan of the Esophagus shows Connective_Soft_tissue and Inflammatory.
1164,1_Esophagus_fold_3_1164_img.png,Connective_Soft_tissue,Esophagus,Connective_Soft_tissue,This Esophagus falls under Connective_Soft_tissue.
1165,1_Esophagus_fold_3_1165_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Esophagus,Inflammatory and Epithelial and Connective_Soft_tissue,The Esophagus shows evidence of Inflammatory and Epithelial and Connective_Soft_tissue microscopically.
1166,1_Esophagus_fold_3_1166_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Esophagus,Inflammatory and Epithelial and Connective_Soft_tissue,"Under the microscope, the Esophagus reveals Inflammatory and Epithelial and Connective_Soft_tissue."
1167,1_Esophagus_fold_3_1167_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Esophagus,Inflammatory and Epithelial and Connective_Soft_tissue,Mark degeneration patterns in Esophagus pointing to Inflammatory and Epithelial and Connective_Soft_tissue.
1168,1_Esophagus_fold_3_1168_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Esophagus,Inflammatory and Epithelial and Connective_Soft_tissue,Isolate hyperplastic zones within Esophagus linked to Inflammatory and Epithelial and Connective_Soft_tissue.
1169,1_Esophagus_fold_3_1169_img.png,Epithelial;Connective_Soft_tissue;Inflammatory,Esophagus,Epithelial and Connective_Soft_tissue and Inflammatory,Define the complete abnormal zone in Esophagus.
1170,1_Esophagus_fold_3_1170_img.png,Connective_Soft_tissue;Inflammatory,Esophagus,Connective_Soft_tissue and Inflammatory,Delineate the functional disruption of Esophagus with Connective_Soft_tissue and Inflammatory.
1171,1_Esophagus_fold_3_1171_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,Identify and segment suspicious areas of Esophagus with Neoplastic and Connective_Soft_tissue and Inflammatory changes.
1172,1_Esophagus_fold_3_1172_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,Circle suspected metastatic zones in Esophagus.
1173,1_Esophagus_fold_3_1173_img.png,Neoplastic;Inflammatory,Esophagus,Neoplastic and Inflammatory,Observe the Esophagus image and classify it under Neoplastic and Inflammatory.
1174,1_Esophagus_fold_3_1174_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,The Esophagus biopsy shows diagnostic features of Neoplastic and Inflammatory and Connective_Soft_tissue.
1175,1_Esophagus_fold_3_1175_img.png,Neoplastic;Inflammatory,Esophagus,Neoplastic and Inflammatory,This Esophagus record is Neoplastic and Inflammatory.
1176,1_Esophagus_fold_3_1176_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,This Esophagus is described with Neoplastic and Connective_Soft_tissue and Inflammatory.
1177,1_Esophagus_fold_3_1177_img.png,Neoplastic;Inflammatory,Esophagus,Neoplastic and Inflammatory,Identify whether this Esophagus sample belongs to Neoplastic and Inflammatory.
1178,1_Esophagus_fold_3_1178_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,Delineate the Esophagus areas demonstrating Neoplastic and Connective_Soft_tissue and Inflammatory-like changes.
1179,1_Esophagus_fold_3_1179_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,Identify the central focus of pathology in Esophagus.
1180,1_Esophagus_fold_3_1180_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,Indicate early signs of Neoplastic and Connective_Soft_tissue and Inflammatory spread in the Esophagus.
1181,1_Esophagus_fold_3_1181_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,Diagnostic impression: Neoplastic and Connective_Soft_tissue and Inflammatory in the Esophagus.
1182,1_Esophagus_fold_3_1182_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,This Esophagus is labeled Neoplastic and Connective_Soft_tissue and Inflammatory.
1183,1_Esophagus_fold_3_1183_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Dead,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue and Dead,The Esophagus section has Neoplastic and Inflammatory and Connective_Soft_tissue and Dead.
1184,1_Esophagus_fold_3_1184_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,Highlight necrotic spread within Esophagus due to Neoplastic and Connective_Soft_tissue and Inflammatory.
1185,1_Esophagus_fold_3_1185_img.png,Neoplastic;Connective_Soft_tissue,Esophagus,Neoplastic and Connective_Soft_tissue,The Esophagus histology is positive for Neoplastic and Connective_Soft_tissue.
1186,3_Cervix_fold_2_1186_img.png,Neoplastic;Dead,Cervix,Neoplastic and Dead,The Cervix displays Neoplastic and Dead.
1187,3_Cervix_fold_2_1187_img.png,Neoplastic,Cervix,Neoplastic,Mark boundaries in the Cervix showing Neoplastic activity.
1188,3_Cervix_fold_2_1188_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Cervix,Neoplastic and Inflammatory and Connective_Soft_tissue,Classify the following Cervix case under: Neoplastic and Inflammatory and Connective_Soft_tissue.
1189,3_Cervix_fold_2_1189_img.png,Neoplastic,Cervix,Neoplastic,Does this Cervix tissue fall under Neoplastic?
1190,3_Cervix_fold_2_1190_img.png,Inflammatory;Connective_Soft_tissue,Cervix,Inflammatory and Connective_Soft_tissue,The Cervix demonstrates pathological findings of Inflammatory and Connective_Soft_tissue.
1191,3_Cervix_fold_2_1191_img.png,Inflammatory;Connective_Soft_tissue,Cervix,Inflammatory and Connective_Soft_tissue,Outline pathological margins of Inflammatory and Connective_Soft_tissue within the Cervix.
1192,3_Cervix_fold_2_1192_img.png,Inflammatory;Connective_Soft_tissue,Cervix,Inflammatory and Connective_Soft_tissue,Mark the Cervix areas where Inflammatory and Connective_Soft_tissue is apparent.
1193,3_Cervix_fold_2_1193_img.png,Inflammatory;Connective_Soft_tissue,Cervix,Inflammatory and Connective_Soft_tissue,Tissue architecture of the Cervix shows Inflammatory and Connective_Soft_tissue.
1194,1_Bile-duct_fold_2_1194_img.png,Neoplastic;Connective_Soft_tissue,Bile-duct,Neoplastic and Connective_Soft_tissue,The Bile-duct slides demonstrate Neoplastic and Connective_Soft_tissue.
1195,1_Bile-duct_fold_2_1195_img.png,Neoplastic;Connective_Soft_tissue,Bile-duct,Neoplastic and Connective_Soft_tissue,Detect the presence of Neoplastic and Connective_Soft_tissue in the scanned Bile-duct section.
1196,1_Bile-duct_fold_2_1196_img.png,Neoplastic;Inflammatory,Bile-duct,Neoplastic and Inflammatory,This Bile-duct is showing Neoplastic and Inflammatory.
1197,1_Bile-duct_fold_2_1197_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Histology slides from the Bile-duct show Neoplastic and Inflammatory and Connective_Soft_tissue.
1198,1_Bile-duct_fold_2_1198_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Describe the Neoplastic and Inflammatory and Connective_Soft_tissue traits evident in this Bile-duct specimen.
1199,1_Bile-duct_fold_2_1199_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Indicate where Neoplastic and Inflammatory and Connective_Soft_tissue alters normal histology of Bile-duct.
1200,1_Bile-duct_fold_2_1200_img.png,Neoplastic;Connective_Soft_tissue,Bile-duct,Neoplastic and Connective_Soft_tissue,You can see Neoplastic and Connective_Soft_tissue in the Bile-duct.
1201,1_Bile-duct_fold_2_1201_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,This is a Bile-duct with Neoplastic and Inflammatory and Connective_Soft_tissue.
1202,1_Bile-duct_fold_2_1202_img.png,Neoplastic,Bile-duct,Neoplastic,The Bile-duct shows a histological picture of Neoplastic.
1203,1_Bile-duct_fold_2_1203_img.png,Neoplastic,Bile-duct,Neoplastic,Assign this Bile-duct tissue to the class Neoplastic.
1204,1_Bile-duct_fold_2_1204_img.png,Neoplastic;Inflammatory;Epithelial;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue,Label the affected Bile-duct regions that correspond to Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue.
1205,1_Bile-duct_fold_2_1205_img.png,Neoplastic;Inflammatory;Epithelial;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue,Demarcate Bile-duct regions impacted by Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue.
1206,1_Bile-duct_fold_2_1206_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory;Epithelial,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory and Epithelial,Circle diagnostically relevant Bile-duct anomalies.
1207,1_Bile-duct_fold_2_1207_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,This image of the Bile-duct has Neoplastic and Inflammatory and Connective_Soft_tissue.
1208,1_Bile-duct_fold_2_1208_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Circle structural damage in Bile-duct seen with Neoplastic and Inflammatory and Connective_Soft_tissue.
1209,1_Bile-duct_fold_2_1209_img.png,Neoplastic;Connective_Soft_tissue,Bile-duct,Neoplastic and Connective_Soft_tissue,The Bile-duct belongs in Neoplastic and Connective_Soft_tissue.
1210,1_Bile-duct_fold_2_1210_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,This Bile-duct example is Neoplastic and Connective_Soft_tissue and Inflammatory.
1211,1_Bile-duct_fold_2_1211_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,Localize the classesd Bile-duct sections showing Neoplastic and Connective_Soft_tissue and Inflammatory patterns.
1212,1_Bile-duct_fold_2_1212_img.png,Neoplastic;Connective_Soft_tissue,Bile-duct,Neoplastic and Connective_Soft_tissue,Check if this Bile-duct is Neoplastic and Connective_Soft_tissue.
1213,2_Testis_fold_2_1213_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Testis,Neoplastic and Inflammatory and Connective_Soft_tissue,The Testis indicates Neoplastic and Inflammatory and Connective_Soft_tissue.
1214,2_Testis_fold_2_1214_img.png,Neoplastic,Testis,Neoplastic,Describe the Neoplastic traits evident in this Testis specimen.
1215,2_Testis_fold_2_1215_img.png,Neoplastic,Testis,Neoplastic,Isolate the pathologic features of Neoplastic within the Testis sample.
1216,2_Testis_fold_2_1216_img.png,Neoplastic,Testis,Neoplastic,The Testis is affected histologically by Neoplastic.
1217,2_Testis_fold_2_1217_img.png,Neoplastic;Inflammatory,Testis,Neoplastic and Inflammatory,Here the Testis shows Neoplastic and Inflammatory.
1218,2_Testis_fold_2_1218_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Testis,Neoplastic and Inflammatory and Connective_Soft_tissue,Check for Neoplastic and Inflammatory and Connective_Soft_tissue characteristics within the Testis image.
1219,1_Esophagus_fold_1_1219_img.png,Neoplastic,Esophagus,Neoplastic,This Esophagus belongs in class Neoplastic.
1220,1_Esophagus_fold_1_1220_img.png,Neoplastic,Esophagus,Neoplastic,Mark the classesd Esophagus areas characteristic of Neoplastic.
1221,1_Esophagus_fold_1_1221_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,This Esophagus image points to Neoplastic and Connective_Soft_tissue and Inflammatory.
1222,1_Esophagus_fold_1_1222_img.png,Neoplastic;Connective_Soft_tissue,Esophagus,Neoplastic and Connective_Soft_tissue,The Esophagus is showing features of Neoplastic and Connective_Soft_tissue.
1223,1_Esophagus_fold_1_1223_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,Mark subtle changes in Esophagus due to Neoplastic and Inflammatory and Connective_Soft_tissue.
1224,1_Esophagus_fold_1_1224_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,Identify foci of Neoplastic and Inflammatory and Connective_Soft_tissue in the Esophagus.
1225,1_Esophagus_fold_1_1225_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,The Esophagus is noted for Neoplastic and Connective_Soft_tissue and Inflammatory.
1226,1_Esophagus_fold_1_1226_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,This Esophagus section shows Neoplastic and Connective_Soft_tissue and Inflammatory.
1227,1_Esophagus_fold_1_1227_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,Microscopic appearance of the Esophagus corresponds to Neoplastic and Connective_Soft_tissue and Inflammatory.
1228,1_Esophagus_fold_1_1228_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,The Esophagus is showing features of Neoplastic and Inflammatory and Connective_Soft_tissue.
1229,1_Esophagus_fold_1_1229_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,Highlight abnormal Esophagus morphology related to Neoplastic and Connective_Soft_tissue and Inflammatory.
1230,1_Esophagus_fold_1_1230_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,The Esophagus is grouped under Neoplastic and Inflammatory and Connective_Soft_tissue.
1231,1_Esophagus_fold_1_1231_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,The Esophagus tissue has Neoplastic and Inflammatory and Connective_Soft_tissue.
1232,1_Esophagus_fold_1_1232_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,Locate and segment Esophagus involvement by Neoplastic and Inflammatory and Connective_Soft_tissue.
1233,1_Esophagus_fold_1_1233_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,This Esophagus image should be labeled as Neoplastic and Inflammatory and Connective_Soft_tissue.
1234,1_Esophagus_fold_1_1234_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,Describe the Neoplastic and Inflammatory and Connective_Soft_tissue traits evident in this Esophagus specimen.
1235,1_Esophagus_fold_1_1235_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,This Esophagus looks consistent with Neoplastic and Connective_Soft_tissue and Inflammatory.
1236,1_Esophagus_fold_1_1236_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,Identify the central focus of pathology in Esophagus.
1237,1_Esophagus_fold_1_1237_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory;Epithelial,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory and Epithelial,The Esophagus here is marked by Neoplastic and Connective_Soft_tissue and Inflammatory and Epithelial.
1238,1_Esophagus_fold_1_1238_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Dead,Esophagus,Epithelial and Connective_Soft_tissue and Neoplastic and Dead,Circle cellular-level anomalies in Esophagus for Epithelial and Connective_Soft_tissue and Neoplastic and Dead.
1239,1_Esophagus_fold_1_1239_img.png,Epithelial;Connective_Soft_tissue;Inflammatory,Esophagus,Epithelial and Connective_Soft_tissue and Inflammatory,Delineate fibrotic or necrotic portions in Esophagus with Epithelial and Connective_Soft_tissue and Inflammatory.
1240,1_Esophagus_fold_1_1240_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Esophagus,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,This Esophagus data is labeled as Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
1241,1_Esophagus_fold_1_1241_img.png,Epithelial;Neoplastic;Dead,Esophagus,Epithelial and Neoplastic and Dead,Assign the correct class for this Esophagus: Epithelial and Neoplastic and Dead.
1242,1_Esophagus_fold_1_1242_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Dead,Esophagus,Epithelial and Connective_Soft_tissue and Neoplastic and Dead,Findings within the Esophagus are consistent with Epithelial and Connective_Soft_tissue and Neoplastic and Dead.
1243,1_Esophagus_fold_1_1243_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Esophagus,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Histological assessment indicates Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic in the Esophagus.
1244,1_Esophagus_fold_1_1244_img.png,Inflammatory;Epithelial;Neoplastic;Connective_Soft_tissue,Esophagus,Inflammatory and Epithelial and Neoplastic and Connective_Soft_tissue,Draw boundaries around abnormal areas in the Esophagus caused by Inflammatory and Epithelial and Neoplastic and Connective_Soft_tissue.
1245,1_Esophagus_fold_1_1245_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Esophagus,Inflammatory and Epithelial and Connective_Soft_tissue,Histology slides from the Esophagus show Inflammatory and Epithelial and Connective_Soft_tissue.
1246,1_Esophagus_fold_1_1246_img.png,Connective_Soft_tissue;Inflammatory;Epithelial;Neoplastic,Esophagus,Connective_Soft_tissue and Inflammatory and Epithelial and Neoplastic,Define tumor margins and necrotic cores in Esophagus samples.
1247,1_Esophagus_fold_1_1247_img.png,Connective_Soft_tissue;Inflammatory;Epithelial;Neoplastic,Esophagus,Connective_Soft_tissue and Inflammatory and Epithelial and Neoplastic,Highlight infiltration depth of Connective_Soft_tissue and Inflammatory and Epithelial and Neoplastic in Esophagus.
1248,1_Bile-duct_fold_3_1248_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Diagnostic report: Neoplastic and Inflammatory and Connective_Soft_tissue in the Bile-duct.
1249,1_Bile-duct_fold_3_1249_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,The biopsy of the Bile-duct is positive for Neoplastic and Inflammatory and Connective_Soft_tissue.
1250,1_Bile-duct_fold_3_1250_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,This Bile-duct picture corresponds to Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
1251,1_Bile-duct_fold_3_1251_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory;Epithelial,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory and Epithelial,Categorize this Bile-duct into Neoplastic and Connective_Soft_tissue and Inflammatory and Epithelial.
1252,1_Bile-duct_fold_3_1252_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Histopathology confirms Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial involving the Bile-duct.
1253,1_Bile-duct_fold_3_1253_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,This Bile-duct belongs in class Neoplastic and Connective_Soft_tissue and Inflammatory.
1254,1_Bile-duct_fold_3_1254_img.png,Neoplastic;Connective_Soft_tissue;Epithelial,Bile-duct,Neoplastic and Connective_Soft_tissue and Epithelial,Microscopy confirms Neoplastic and Connective_Soft_tissue and Epithelial in the Bile-duct.
1255,1_Bile-duct_fold_3_1255_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Classify this Bile-duct image into its respective category: Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
1256,1_Bile-duct_fold_3_1256_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Is this Bile-duct image consistent with Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial?
1257,1_Bile-duct_fold_3_1257_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Identify lesion progression stages in Bile-duct for Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
1258,1_Bile-duct_fold_3_1258_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Delineate affected Bile-duct tissue associated with Neoplastic and Inflammatory and Connective_Soft_tissue.
1259,1_Bile-duct_fold_3_1259_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Identify pathological nuclei clusters inside Bile-duct.
1260,1_Bile-duct_fold_3_1260_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Describe the Neoplastic and Inflammatory and Connective_Soft_tissue traits evident in this Bile-duct specimen.
1261,1_Bile-duct_fold_3_1261_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Delineate microscopic pathology in Bile-duct for Neoplastic and Inflammatory and Connective_Soft_tissue.
1262,1_Bile-duct_fold_3_1262_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Label zones of irregular density in Bile-duct for Neoplastic and Inflammatory and Connective_Soft_tissue.
1263,1_Bile-duct_fold_3_1263_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Delineate the pattern of Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial in the Bile-duct.
1264,1_Bile-duct_fold_3_1264_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Highlight regions in the Bile-duct suggestive of Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
1265,1_Bile-duct_fold_2_1265_img.png,Neoplastic;Dead;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Dead and Connective_Soft_tissue and Inflammatory,This Bile-duct case shows Neoplastic and Dead and Connective_Soft_tissue and Inflammatory.
1266,1_Bile-duct_fold_2_1266_img.png,Neoplastic;Dead;Connective_Soft_tissue,Bile-duct,Neoplastic and Dead and Connective_Soft_tissue,This Bile-duct picture corresponds to Neoplastic and Dead and Connective_Soft_tissue.
1267,1_Bile-duct_fold_2_1267_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory,Bile-duct,Connective_Soft_tissue and Neoplastic and Inflammatory,This view of the Bile-duct includes Connective_Soft_tissue and Neoplastic and Inflammatory.
1268,1_Bile-duct_fold_2_1268_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,Define tumor margins and necrotic cores in Bile-duct samples.
1269,1_Bile-duct_fold_2_1269_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,Trace severe pathological margins in Bile-duct due to Neoplastic and Connective_Soft_tissue and Inflammatory.
1270,1_Bile-duct_fold_2_1270_img.png,Neoplastic;Connective_Soft_tissue,Bile-duct,Neoplastic and Connective_Soft_tissue,The Bile-duct is affected histologically by Neoplastic and Connective_Soft_tissue.
1271,1_Bile-duct_fold_2_1271_img.png,Neoplastic;Connective_Soft_tissue,Bile-duct,Neoplastic and Connective_Soft_tissue,Delineate regional alterations of Bile-duct linked with Neoplastic and Connective_Soft_tissue.
1272,1_Bile-duct_fold_2_1272_img.png,Connective_Soft_tissue;Neoplastic,Bile-duct,Connective_Soft_tissue and Neoplastic,Examine the Bile-duct sample for Connective_Soft_tissue and Neoplastic features.
1273,1_Bile-duct_fold_2_1273_img.png,Neoplastic;Connective_Soft_tissue,Bile-duct,Neoplastic and Connective_Soft_tissue,Sections of the Bile-duct are characterized by Neoplastic and Connective_Soft_tissue.
1274,1_Bile-duct_fold_2_1274_img.png,Neoplastic;Connective_Soft_tissue,Bile-duct,Neoplastic and Connective_Soft_tissue,You’ll notice Neoplastic and Connective_Soft_tissue in the Bile-duct.
1275,1_Bile-duct_fold_2_1275_img.png,Connective_Soft_tissue;Neoplastic,Bile-duct,Connective_Soft_tissue and Neoplastic,Diagnostic interpretation highlights Connective_Soft_tissue and Neoplastic within the Bile-duct.
1276,1_Bile-duct_fold_2_1276_img.png,Neoplastic;Connective_Soft_tissue,Bile-duct,Neoplastic and Connective_Soft_tissue,Mark the Bile-duct areas where Neoplastic and Connective_Soft_tissue is apparent.
1277,1_Bile-duct_fold_2_1277_img.png,Connective_Soft_tissue;Neoplastic,Bile-duct,Connective_Soft_tissue and Neoplastic,This Bile-duct is tagged under Connective_Soft_tissue and Neoplastic.
1278,1_Bile-duct_fold_2_1278_img.png,Connective_Soft_tissue;Neoplastic,Bile-duct,Connective_Soft_tissue and Neoplastic,The Bile-duct reveals microscopic alterations consistent with Connective_Soft_tissue and Neoplastic.
1279,1_Bile-duct_fold_2_1279_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory;Epithelial,Bile-duct,Connective_Soft_tissue and Neoplastic and Inflammatory and Epithelial,Segment and classify zones of Bile-duct showing Connective_Soft_tissue and Neoplastic and Inflammatory and Epithelial.
1280,1_Bile-duct_fold_2_1280_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory;Epithelial,Bile-duct,Connective_Soft_tissue and Neoplastic and Inflammatory and Epithelial,The Bile-duct is found to contain Connective_Soft_tissue and Neoplastic and Inflammatory and Epithelial.
